node_index,root_id,type,family,role,side
8901,720575940630802373,T5d,T5 Neuron,input,right
8902,720575940630805096,T5a,T5 Neuron,input,right
8903,720575940630809400,T4d,T4 Neuron,input,right
8904,720575940630809448,T4c,T4 Neuron,input,right
8905,720575940630810050,T4c,T4 Neuron,input,left
8906,720575940630812022,T5d,T5 Neuron,input,right
8907,720575940630812111,T5d,T5 Neuron,input,left
8908,720575940630812231,T4a,T4 Neuron,input,right
8909,720575940630813433,T5b,T5 Neuron,input,left
8910,720575940630817068,T4c,T4 Neuron,input,left
8911,720575940630818135,T4b,T4 Neuron,input,right
8912,720575940630820396,T5b,T5 Neuron,input,left
8913,720575940630822522,T4c,T4 Neuron,input,left
8914,720575940630825338,T4a,T4 Neuron,input,right
8915,720575940630829419,T4c,T4 Neuron,input,right
8916,720575940630834042,T4c,T4 Neuron,input,left
8917,720575940630834191,T5d,T5 Neuron,input,right
8918,720575940630834316,T4a,T4 Neuron,input,right
8919,720575940630834647,T4d,T4 Neuron,input,left
8920,720575940630845435,T4c,T4 Neuron,input,left
8921,720575940630851900,T4b,T4 Neuron,input,left
8922,720575940630852623,T4c,T4 Neuron,input,right
8923,720575940630852663,T4d,T4 Neuron,input,left
8924,720575940630856668,T4c,T4 Neuron,input,left
8925,720575940630866316,T4b,T4 Neuron,input,left
8926,720575940630868165,T4c,T4 Neuron,input,right
8927,720575940630868933,T5a,T5 Neuron,input,right
8928,720575940630870120,T5c,T5 Neuron,input,right
8929,720575940630876111,T5c,T5 Neuron,input,right
8930,720575940630878316,T4c,T4 Neuron,input,left
8931,720575940630884203,T5b,T5 Neuron,input,right
8932,720575940630886487,T5c,T5 Neuron,input,left
8933,720575940630887442,T5b,T5 Neuron,input,left
8934,720575940630889490,T4d,T4 Neuron,input,left
8935,720575940630891883,T4b,T4 Neuron,input,right
8936,720575940630894799,T5c,T5 Neuron,input,right
8937,720575940630895119,T4a,T4 Neuron,input,left
8938,720575940630896758,T5c,T5 Neuron,input,left
8939,720575940630897260,T4c,T4 Neuron,input,left
8940,720575940630902828,T5a,T5 Neuron,input,left
8941,720575940630903948,T5d,T5 Neuron,input,right
8942,720575940630904057,T5b,T5 Neuron,input,left
8943,720575940630905039,T5d,T5 Neuron,input,left
8944,720575940630905228,T5d,T5 Neuron,input,right
8945,720575940630905415,T5d,T5 Neuron,input,right
8946,720575940630905807,T4b,T4 Neuron,input,right
8947,720575940630906130,T5c,T5 Neuron,input,right
8948,720575940630911596,T4d,T4 Neuron,input,right
8949,720575940630923857,T4b,T4 Neuron,input,left
8950,720575940630924625,T4b,T4 Neuron,input,left
8951,720575940630925775,T4a,T4 Neuron,input,left
8952,720575940630925942,T4c,T4 Neuron,input,right
8953,720575940630926423,T5b,T5 Neuron,input,left
8954,720575940630926807,T4a,T4 Neuron,input,left
8955,720575940630929194,T5c,T5 Neuron,input,right
8956,720575940630931671,T5a,T5 Neuron,input,left
8957,720575940630936284,T4d,T4 Neuron,input,right
8958,720575940630936527,T4b,T4 Neuron,input,left
8959,720575940630939439,T4c,T4 Neuron,input,left
8960,720575940630940463,T4b,T4 Neuron,input,left
8961,720575940630941714,T5b,T5 Neuron,input,right
8962,720575940630942671,T4c,T4 Neuron,input,left
8963,720575940630943668,T5d,T5 Neuron,input,right
8964,720575940630945551,T4c,T4 Neuron,input,right
8965,720575940630946647,T5c,T5 Neuron,input,left
8966,720575940630947799,T4c,T4 Neuron,input,left
8967,720575940630949071,T5c,T5 Neuron,input,left
8968,720575940630949647,T4b,T4 Neuron,input,right
8969,720575940630955068,T5c,T5 Neuron,input,left
8970,720575940630955700,T5b,T5 Neuron,input,right
8971,720575940630957007,T5c,T5 Neuron,input,right
8972,720575940630957775,T5b,T5 Neuron,input,left
8973,720575940630962396,T4a,T4 Neuron,input,left
8974,720575940630963451,T4c,T4 Neuron,input,left
8975,720575940630964561,T5b,T5 Neuron,input,right
8976,720575940630965366,T4c,T4 Neuron,input,left
8977,720575940630968773,T4d,T4 Neuron,input,right
8978,720575940630970053,T4c,T4 Neuron,input,left
8979,720575940630971136,T5d,T5 Neuron,input,right
8980,720575940630971589,T4d,T4 Neuron,input,left
8981,720575940630971599,T5d,T5 Neuron,input,right
8982,720575940630972178,T5b,T5 Neuron,input,right
8983,720575940630974423,T4d,T4 Neuron,input,left
8984,720575940630975279,T5b,T5 Neuron,input,left
8985,720575940630978391,T4c,T4 Neuron,input,right
8986,720575940630981484,T5b,T5 Neuron,input,left
8987,720575940630982796,T4c,T4 Neuron,input,left
8988,720575940630983183,T5a,T5 Neuron,input,left
8989,720575940630987727,T4c,T4 Neuron,input,left
8990,720575940630988113,T4b,T4 Neuron,input,right
8991,720575940630988375,T5c,T5 Neuron,input,left
8992,720575940630988625,T4c,T4 Neuron,input,right
8993,720575940630989519,T5b,T5 Neuron,input,left
8994,720575940630989899,T4c,T4 Neuron,input,right
8995,720575940630990155,T4a,T4 Neuron,input,left
8996,720575940630990287,T4a,T4 Neuron,input,left
8997,720575940630992384,T4a,T4 Neuron,input,left
8998,720575940630992896,T4a,T4 Neuron,input,left
8999,720575940630993423,T5c,T5 Neuron,input,right
9000,720575940630993768,T5c,T5 Neuron,input,left
9001,720575940630995983,T5c,T5 Neuron,input,right
9002,720575940630996754,T4b,T4 Neuron,input,right
9003,720575940630996951,T5d,T5 Neuron,input,left
9004,720575940630996956,T5c,T5 Neuron,input,left
9005,720575940631000940,T5c,T5 Neuron,input,left
9006,720575940631001903,T4a,T4 Neuron,input,left
9007,720575940631002199,T4a,T4 Neuron,input,left
9008,720575940631003192,T5d,T5 Neuron,input,right
9009,720575940631003643,T4b,T4 Neuron,input,left
9010,720575940631004278,T4a,T4 Neuron,input,left
9011,720575940631006012,T5b,T5 Neuron,input,right
9012,720575940631007051,T5d,T5 Neuron,input,right
9013,720575940631009810,T4c,T4 Neuron,input,right
9014,720575940631010095,T4c,T4 Neuron,input,left
9015,720575940631010578,T4d,T4 Neuron,input,right
9016,720575940631012370,T4d,T4 Neuron,input,right
9017,720575940631015891,T5b,T5 Neuron,input,left
9018,720575940631018071,T4c,T4 Neuron,input,left
9019,720575940631020027,T5c,T5 Neuron,input,left
9020,720575940631023435,T4c,T4 Neuron,input,left
9021,720575940631024209,T5b,T5 Neuron,input,right
9022,720575940631024687,T5d,T5 Neuron,input,left
9023,720575940631024837,T5b,T5 Neuron,input,left
9024,720575940631025995,T5c,T5 Neuron,input,right
9025,720575940631027275,T4a,T4 Neuron,input,right
9026,720575940631027397,T4d,T4 Neuron,input,right
9027,720575940631028219,T5d,T5 Neuron,input,left
9028,720575940631029199,T5b,T5 Neuron,input,left
9029,720575940631030603,T4c,T4 Neuron,input,right
9030,720575940631031855,T4d,T4 Neuron,input,right
9031,720575940631034443,T4a,T4 Neuron,input,left
9032,720575940631034455,T5c,T5 Neuron,input,right
9033,720575940631037015,T5c,T5 Neuron,input,left
9034,720575940631039183,T5a,T5 Neuron,input,left
9035,720575940631046999,T4b,T4 Neuron,input,right
9036,720575940631048279,T5c,T5 Neuron,input,right
9037,720575940631051771,T4d,T4 Neuron,input,left
9038,720575940631054649,T4c,T4 Neuron,input,right
9039,720575940631058895,T5b,T5 Neuron,input,left
9040,720575940631058937,T4b,T4 Neuron,input,left
9041,720575940631060987,T4b,T4 Neuron,input,left
9042,720575940631063363,T4b,T4 Neuron,input,left
9043,720575940631066107,T4a,T4 Neuron,input,left
9044,720575940631068227,T5c,T5 Neuron,input,right
9045,720575940631072527,T4b,T4 Neuron,input,right
9046,720575940631074255,T4a,T4 Neuron,input,left
9047,720575940631077750,T4b,T4 Neuron,input,left
9048,720575940631083727,T5c,T5 Neuron,input,left
9049,720575940631086135,T5b,T5 Neuron,input,left
9050,720575940631088591,T4b,T4 Neuron,input,right
9051,720575940631090743,T4a,T4 Neuron,input,left
9052,720575940631091397,T4a,T4 Neuron,input,left
9053,720575940631091730,T5a,T5 Neuron,input,right
9054,720575940631092291,T5c,T5 Neuron,input,right
9055,720575940631093560,T5d,T5 Neuron,input,right
9056,720575940631101215,T5a,T5 Neuron,input,right
9057,720575940631101999,T4b,T4 Neuron,input,right
9058,720575940631102223,T4b,T4 Neuron,input,left
9059,720575940631103094,T5d,T5 Neuron,input,left
9060,720575940631105105,T4b,T4 Neuron,input,left
9061,720575940631106364,T4c,T4 Neuron,input,left
9062,720575940631107359,T4d,T4 Neuron,input,right
9063,720575940631108805,T5d,T5 Neuron,input,right
9064,720575940631110252,T5d,T5 Neuron,input,left
9065,720575940631110475,T4b,T4 Neuron,input,right
9066,720575940631110853,T5b,T5 Neuron,input,left
9067,720575940631111936,T5d,T5 Neuron,input,right
9068,720575940631112668,T4b,T4 Neuron,input,right
9069,720575940631113068,T4d,T4 Neuron,input,left
9070,720575940631115771,T4a,T4 Neuron,input,left
9071,720575940631116847,T5c,T5 Neuron,input,right
9072,720575940631117174,T4c,T4 Neuron,input,left
9073,720575940631122489,T4c,T4 Neuron,input,right
9074,720575940631125156,T4c,T4 Neuron,input,left
9075,720575940631125455,T5a,T5 Neuron,input,left
9076,720575940631128364,T4b,T4 Neuron,input,left
9077,720575940631130399,T5a,T5 Neuron,input,left
9078,720575940631130655,T5a,T5 Neuron,input,right
9079,720575940631138322,T4b,T4 Neuron,input,right
9080,720575940631139072,T5a,T5 Neuron,input,right
9081,720575940631144310,T4c,T4 Neuron,input,left
9082,720575940631144479,T4b,T4 Neuron,input,left
9083,720575940631144868,T5a,T5 Neuron,input,left
9084,720575940631145803,T4b,T4 Neuron,input,left
9085,720575940631163904,T5a,T5 Neuron,input,right
9086,720575940631164316,T4b,T4 Neuron,input,right
9087,720575940631166208,T5d,T5 Neuron,input,right
9088,720575940631167140,T4c,T4 Neuron,input,left
9089,720575940631167535,T4b,T4 Neuron,input,right
9090,720575940631169017,T4c,T4 Neuron,input,left
9091,720575940631170041,T4c,T4 Neuron,input,left
9092,720575940631171143,T4c,T4 Neuron,input,left
9093,720575940631172665,T5c,T5 Neuron,input,right
9094,720575940631173906,T5b,T5 Neuron,input,left
9095,720575940631175030,T4b,T4 Neuron,input,left
9096,720575940631182892,T5a,T5 Neuron,input,left
9097,720575940631183012,T5d,T5 Neuron,input,right
9098,720575940631184633,T5d,T5 Neuron,input,left
9099,720575940631185452,T5d,T5 Neuron,input,left
9100,720575940631186596,T5b,T5 Neuron,input,right
9101,720575940631188524,T5b,T5 Neuron,input,right
9102,720575940631189622,T5a,T5 Neuron,input,left
9103,720575940631192620,T5b,T5 Neuron,input,right
9104,720575940631195154,T4c,T4 Neuron,input,left
9105,720575940631198457,T5c,T5 Neuron,input,left
9106,720575940631200786,T4b,T4 Neuron,input,left
9107,720575940631204623,T4b,T4 Neuron,input,left
9108,720575940631206564,T4d,T4 Neuron,input,left
9109,720575940631210808,T4c,T4 Neuron,input,left
9110,720575940631215353,T4d,T4 Neuron,input,right
9111,720575940631215609,T4b,T4 Neuron,input,right
9112,720575940631217751,T4d,T4 Neuron,input,left
9113,720575940631217915,T4b,T4 Neuron,input,left
9114,720575940631219318,T5c,T5 Neuron,input,left
9115,720575940631219364,T5c,T5 Neuron,input,right
9116,720575940631219500,T4d,T4 Neuron,input,right
9117,720575940631222031,T4c,T4 Neuron,input,right
9118,720575940631227434,T5a,T5 Neuron,input,right
9119,720575940631227641,T5d,T5 Neuron,input,left
9120,720575940631235343,T5b,T5 Neuron,input,right
9121,720575940631236772,T4a,T4 Neuron,input,right
9122,720575940631237135,T4d,T4 Neuron,input,left
9123,720575940631241002,T4b,T4 Neuron,input,right
9124,720575940631244306,T4d,T4 Neuron,input,right
9125,720575940631246380,T4a,T4 Neuron,input,left
9126,720575940631248079,T4a,T4 Neuron,input,right
9127,720575940631251543,T4d,T4 Neuron,input,right
9128,720575940631251743,T5d,T5 Neuron,input,right
9129,720575940631251919,T4a,T4 Neuron,input,right
9130,720575940631254347,T5c,T5 Neuron,input,left
9131,720575940631256338,T5b,T5 Neuron,input,right
9132,720575940631259154,T5c,T5 Neuron,input,left
9133,720575940631259679,T5b,T5 Neuron,input,left
9134,720575940631260175,T5c,T5 Neuron,input,right
9135,720575940631264042,T4d,T4 Neuron,input,left
9136,720575940631264587,T4b,T4 Neuron,input,left
9137,720575940631268252,T4b,T4 Neuron,input,right
9138,720575940631270556,T4c,T4 Neuron,input,right
9139,720575940631275863,T5a,T5 Neuron,input,right
9140,720575940631277866,T5c,T5 Neuron,input,right
9141,720575940631280292,T5d,T5 Neuron,input,left
9142,720575940631281706,T5b,T5 Neuron,input,right
9143,720575940631284439,T4b,T4 Neuron,input,right
9144,720575940631285110,T4c,T4 Neuron,input,left
9145,720575940631286343,T4c,T4 Neuron,input,right
9146,720575940631290410,T5d,T5 Neuron,input,right
9147,720575940631295483,T5b,T5 Neuron,input,right
9148,720575940631297999,T5c,T5 Neuron,input,left
9149,720575940631299013,T5c,T5 Neuron,input,left
9150,720575940631306255,T5d,T5 Neuron,input,left
9151,720575940631306538,T5b,T5 Neuron,input,right
9152,720575940631306552,T5a,T5 Neuron,input,right
9153,720575940631307212,T4c,T4 Neuron,input,right
9154,720575940631308027,T5c,T5 Neuron,input,left
9155,720575940631310351,T5b,T5 Neuron,input,right
9156,720575940631310799,T5c,T5 Neuron,input,left
9157,720575940631312891,T4b,T4 Neuron,input,left
9158,720575940631313423,T4b,T4 Neuron,input,left
9159,720575940631317967,T5b,T5 Neuron,input,left
9160,720575940631317985,T4d,T4 Neuron,input,left
9161,720575940631318735,T4c,T4 Neuron,input,left
9162,720575940631321797,T4b,T4 Neuron,input,right
9163,720575940631323663,T5b,T5 Neuron,input,right
9164,720575940631330263,T5b,T5 Neuron,input,right
9165,720575940631330484,T5c,T5 Neuron,input,right
9166,720575940631335978,T5c,T5 Neuron,input,right
9167,720575940631336187,T4d,T4 Neuron,input,left
9168,720575940631339700,T4c,T4 Neuron,input,right
9169,720575940631341519,T5a,T5 Neuron,input,left
9170,720575940631345450,T4c,T4 Neuron,input,right
9171,720575940631346892,T5c,T5 Neuron,input,right
9172,720575940631347218,T5d,T5 Neuron,input,right
9173,720575940631348299,T4b,T4 Neuron,input,left
9174,720575940631350287,T5c,T5 Neuron,input,left
9175,720575940631355919,T4b,T4 Neuron,input,left
9176,720575940631357967,T4b,T4 Neuron,input,left
9177,720575940631358735,T5d,T5 Neuron,input,left
9178,720575940631361477,T4c,T4 Neuron,input,left
9179,720575940631368259,T5b,T5 Neuron,input,right
9180,720575940631369925,T4c,T4 Neuron,input,right
9181,720575940631370932,T4b,T4 Neuron,input,right
9182,720575940631372406,T4d,T4 Neuron,input,left
9183,720575940631376658,T4a,T4 Neuron,input,left
9184,720575940631378755,T4a,T4 Neuron,input,right
9185,720575940631378986,T4b,T4 Neuron,input,right
9186,720575940631380751,T5a,T5 Neuron,input,left
9187,720575940631382851,T4a,T4 Neuron,input,right
9188,720575940631383594,T5b,T5 Neuron,input,left
9189,720575940631386937,T4b,T4 Neuron,input,left
9190,720575940631394129,T4a,T4 Neuron,input,left
9191,720575940631394245,T4c,T4 Neuron,input,left
9192,720575940631394883,T5c,T5 Neuron,input,left
9193,720575940631399631,T5d,T5 Neuron,input,left
9194,720575940631401064,T5d,T5 Neuron,input,right
9195,720575940631406587,T4c,T4 Neuron,input,right
9196,720575940631408203,T5b,T5 Neuron,input,right
9197,720575940631410060,T4a,T4 Neuron,input,right
9198,720575940631412280,T4b,T4 Neuron,input,left
9199,720575940631413711,T4d,T4 Neuron,input,left
9200,720575940631414120,T5c,T5 Neuron,input,right
9201,720575940631423274,T5a,T5 Neuron,input,left
9202,720575940631427788,T5c,T5 Neuron,input,left
9203,720575940631429955,T4c,T4 Neuron,input,left
9204,720575940631438696,T4c,T4 Neuron,input,right
9205,720575940631440235,T5d,T5 Neuron,input,right
9206,720575940631444299,T4d,T4 Neuron,input,right
9207,720575940631446570,T5d,T5 Neuron,input,right
9208,720575940631448716,T4c,T4 Neuron,input,right
9209,720575940631454250,T5c,T5 Neuron,input,left
9210,720575940631459114,T4a,T4 Neuron,input,left
9211,720575940631459370,T5a,T5 Neuron,input,left
9212,720575940631464811,T5c,T5 Neuron,input,right
9213,720575940631469931,T5a,T5 Neuron,input,right
9214,720575940631480919,T4d,T4 Neuron,input,left
9215,720575940631481012,T4d,T4 Neuron,input,right
9216,720575940631481593,T5a,T5 Neuron,input,right
9217,720575940631481849,T5a,T5 Neuron,input,left
9218,720575940631484411,T4d,T4 Neuron,input,left
9219,720575940631485814,T4d,T4 Neuron,input,left
9220,720575940631492153,T5b,T5 Neuron,input,left
9221,720575940631493739,T5c,T5 Neuron,input,right
9222,720575940631495348,T5a,T5 Neuron,input,right
9223,720575940631498307,T5a,T5 Neuron,input,right
9224,720575940631501123,T5b,T5 Neuron,input,right
9225,720575940631505219,T5c,T5 Neuron,input,right
9226,720575940631507287,T4a,T4 Neuron,input,right
9227,720575940631507531,T4b,T4 Neuron,input,left
9228,720575940631508175,T5a,T5 Neuron,input,left
9229,720575940631508793,T5a,T5 Neuron,input,left
9230,720575940631508803,T4a,T4 Neuron,input,right
9231,720575940631512517,T5d,T5 Neuron,input,left
9232,720575940631514179,T4c,T4 Neuron,input,right
9233,720575940631514699,T5d,T5 Neuron,input,left
9234,720575940631516852,T4b,T4 Neuron,input,right
9235,720575940631519018,T4b,T4 Neuron,input,left
9236,720575940631520056,T5a,T5 Neuron,input,right
9237,720575940631521484,T4c,T4 Neuron,input,right
9238,720575940631525839,T5b,T5 Neuron,input,right
9239,720575940631527480,T5b,T5 Neuron,input,right
9240,720575940631527588,T4b,T4 Neuron,input,left
9241,720575940631529514,T5b,T5 Neuron,input,left
